Date,Product,Sales_Qty,Stock_Qty
2025-05-20,Tea,14,32
2025-05-20,Oil,27,55
2025-05-20,Biscuits,69,200
2025-05-20,Soap,37,77
2025-05-20,Shampoo,27,62
2025-05-21,Rice,58,79
2025-05-21,Wheat,51,149
2025-05-21,Sugar,51,113
2025-05-21,Tea,16,32
2025-05-21,Oil,24,39
2025-05-21,Biscuits,80,157
2025-05-21,Soap,27,61
2025-05-21,Shampoo,26,56
2025-05-22,Rice,59,72
2025-05-22,Wheat,58,162
2025-05-22,Sugar,47,66
2025-05-22,Tea,18,44
2025-05-22,Oil,27,63
2025-05-22,Biscuits,76,112
2025-05-22,Soap,38,54
2025-05-22,Shampoo,34,78
2025-05-23,Rice,63,119
2025-05-23,Wheat,41,116
2025-05-23,Sugar,46,116
2025-05-23,Tea,18,27
2025-05-23,Oil,22,55
2025-05-23,Biscuits,78,179
2025-05-23,Soap,32,86
2025-05-23,Shampoo,26,33
2025-05-24,Rice,69,144
2025-05-24,Wheat,55,86
2025-05-24,Sugar,56,72
2025-05-24,Tea,15,34
2025-05-24,Oil,28,56
2025-05-24,Biscuits,80,238
2025-05-24,Soap,33,58
2025-05-24,Shampoo,41,61
2025-05-25,Rice,78,220
2025-05-25,Wheat,61,133
2025-05-25,Sugar,46,90
2025-05-25,Tea,24,36
2025-05-25,Oil,24,62
2025-05-25,Biscuits,95,248
2025-05-25,Soap,38,50
2025-05-25,Shampoo,31,82
2025-05-26,Rice,61,138
2025-05-26,Wheat,53,139
2025-05-26,Sugar,44,59
2025-05-26,Tea,17,24
2025-05-26,Oil,22,46
2025-05-26,Biscuits,78,211
2025-05-26,Soap,33,49
2025-05-26,Shampoo,32,52
2025-05-27,Rice,64,189
2025-05-27,Wheat,54,81
2025-05-27,Sugar,47,64
2025-05-27,Tea,16,47
2025-05-27,Oil,27,75
2025-05-27,Biscuits,64,156
2025-05-27,Soap,37,46
2025-05-27,Shampoo,31,71
2025-05-28,Rice,57,92
2025-05-28,Wheat,48,132
2025-05-28,Sugar,41,89
2025-05-28,Tea,20,43
2025-05-28,Oil,21,49
2025-05-28,Biscuits,82,132
2025-05-28,Soap,35,79
2025-05-28,Shampoo,24,40
2025-05-29,Rice,58,103
2025-05-29,Wheat,58,85
2025-05-29,Sugar,48,113
2025-05-29,Tea,19,33
2025-05-29,Oil,24,40
2025-05-29,Biscuits,68,149
2025-05-29,Soap,37,50
2025-05-29,Shampoo,28,42
2025-05-30,Rice,65,142
2025-05-30,Wheat,59,127
2025-05-30,Sugar,46,67
2025-05-30,Tea,16,25
2025-05-30,Oil,24,44
2025-05-30,Biscuits,62,174
2025-05-30,Soap,32,41
2025-05-30,Shampoo,28,78
2025-05-31,Rice,61,93
2025-05-31,Wheat,76,170
2025-05-31,Sugar,60,74
2025-05-31,Tea,22,45
2025-05-31,Oil,30,73
2025-05-31,Biscuits,81,147
2025-05-31,Soap,33,53
2025-05-31,Shampoo,33,87
2025-06-01,Rice,72,159
2025-06-01,Wheat,58,158
2025-06-01,Sugar,64,155
2025-06-01,Tea,19,48
2025-06-01,Oil,29,54
2025-06-01,Biscuits,80,155
2025-06-01,Soap,41,68
2025-06-01,Shampoo,31,46
2025-06-02,Rice,61,79
2025-06-02,Wheat,47,104
2025-06-02,Sugar,48,101
2025-06-02,Tea,16,29
2025-06-02,Oil,18,53
2025-06-02,Biscuits,61,97
2025-06-02,Soap,34,49
2025-06-02,Shampoo,34,66
2025-06-03,Rice,60,119
2025-06-03,Wheat,53,106
2025-06-03,Sugar,49,124
2025-06-03,Tea,18,50
2025-06-03,Oil,23,57
2025-06-03,Biscuits,73,205
2025-06-03,Soap,40,76
2025-06-03,Shampoo,31,52
2025-06-04,Rice,55,101
2025-06-04,Wheat,57,133
2025-06-04,Sugar,43,86
2025-06-04,Tea,21,51
2025-06-04,Oil,23,36
2025-06-04,Biscuits,75,220
2025-06-04,Soap,32,76
2025-06-04,Shampoo,24,71
2025-06-05,Rice,66,84
2025-06-05,Wheat,58,160
2025-06-05,Sugar,41,120
2025-06-05,Tea,13,32
2025-06-05,Oil,24,61
2025-06-05,Biscuits,81,220
2025-06-05,Soap,38,81
2025-06-05,Shampoo,30,38
2025-06-06,Rice,61,91
2025-06-06,Wheat,51,148
2025-06-06,Sugar,44,123
2025-06-06,Tea,20,41
2025-06-06,Oil,23,62
2025-06-06,Biscuits,75,220
2025-06-06,Soap,31,59
2025-06-06,Shampoo,28,49
2025-06-07,Rice,75,151
2025-06-07,Wheat,58,164
2025-06-07,Sugar,53,70
2025-06-07,Tea,24,55
2025-06-07,Oil,27,71
2025-06-07,Biscuits,90,259
2025-06-07,Soap,39,62
2025-06-07,Shampoo,41,120
2025-06-08,Rice,69,187
2025-06-08,Wheat,59,143
2025-06-08,Sugar,50,122
2025-06-08,Tea,19,27
2025-06-08,Oil,29,80
2025-06-08,Biscuits,85,134
2025-06-08,Soap,38,81
2025-06-08,Shampoo,32,53
2025-06-09,Rice,56,135
2025-06-09,Wheat,54,74
2025-06-09,Sugar,51,121
2025-06-09,Tea,19,46
2025-06-09,Oil,21,51
2025-06-09,Biscuits,64,117
2025-06-09,Soap,33,70
2025-06-09,Shampoo,34,72
2025-06-10,Rice,49,119
2025-06-10,Wheat,52,143
2025-06-10,Sugar,50,117
2025-06-10,Tea,17,25
2025-06-10,Oil,24,55
2025-06-10,Biscuits,78,184
2025-06-10,Soap,40,80
2025-06-10,Shampoo,29,38
2025-06-11,Rice,55,105
2025-06-11,Wheat,59,124
2025-06-11,Sugar,43,66
2025-06-11,Tea,18,52
2025-06-11,Oil,21,59
2025-06-11,Biscuits,73,218
2025-06-11,Soap,39,60
2025-06-11,Shampoo,24,50
2025-06-12,Rice,57,89
2025-06-12,Wheat,53,106
2025-06-12,Sugar,44,74
2025-06-12,Tea,18,30
2025-06-12,Oil,22,60
2025-06-12,Biscuits,76,212
2025-06-12,Soap,40,104
2025-06-12,Shampoo,24,71
2025-06-13,Rice,60,173
2025-06-13,Wheat,55,79
2025-06-13,Sugar,47,102
2025-06-13,Tea,15,34
2025-06-13,Oil,21,50
2025-06-13,Biscuits,70,107
2025-06-13,Soap,42,83
2025-06-13,Shampoo,26,31
2025-06-14,Rice,77,142
2025-06-14,Wheat,56,138
2025-06-14,Sugar,56,135
2025-06-14,Tea,23,32
2025-06-14,Oil,26,42
2025-06-14,Biscuits,93,270
2025-06-14,Soap,44,119
2025-06-14,Shampoo,26,37
2025-06-15,Rice,70,146
2025-06-15,Wheat,63,142
2025-06-15,Sugar,63,77
2025-06-15,Tea,18,36
2025-06-15,Oil,28,73
2025-06-15,Biscuits,86,248
2025-06-15,Soap,43,55
2025-06-15,Shampoo,41,111
2025-06-16,Rice,55,125
2025-06-16,Wheat,58,165
2025-06-16,Sugar,47,88
2025-06-16,Tea,20,29
2025-06-16,Oil,21,55
2025-06-16,Biscuits,74,184
2025-06-16,Soap,35,75
2025-06-16,Shampoo,29,82
2025-06-17,Rice,56,88
2025-06-17,Wheat,48,79
2025-06-17,Sugar,47,81
2025-06-17,Tea,17,50
2025-06-17,Oil,22,28
2025-06-17,Biscuits,66,87
2025-06-17,Soap,37,47
2025-06-17,Shampoo,30,89
2025-06-18,Rice,55,146
2025-06-18,Wheat,56,117
2025-06-18,Sugar,47,56
2025-06-18,Tea,18,28
2025-06-18,Oil,26,69
2025-06-18,Biscuits,74,173
2025-06-18,Soap,33,83
2025-06-18,Shampoo,33,47
2025-06-19,Rice,55,146
2025-06-19,Wheat,48,138
2025-06-19,Sugar,45,80
2025-06-19,Tea,15,32
2025-06-19,Oil,25,56
2025-06-19,Biscuits,83,200
2025-06-19,Soap,45,110
2025-06-19,Shampoo,31,86
2025-06-20,Rice,57,83
2025-06-20,Wheat,54,110
2025-06-20,Sugar,41,59
2025-06-20,Tea,16,24
2025-06-20,Oil,18,39
2025-06-20,Biscuits,72,137
2025-06-20,Soap,35,68
2025-06-20,Shampoo,33,41
2025-06-21,Rice,80,149
2025-06-21,Wheat,63,110
2025-06-21,Sugar,46,137
2025-06-21,Tea,20,40
2025-06-21,Oil,27,51
2025-06-21,Biscuits,92,143
2025-06-21,Soap,40,51
2025-06-21,Shampoo,33,62
2025-06-22,Rice,63,135
2025-06-22,Wheat,56,105
2025-06-22,Sugar,47,129
2025-06-22,Tea,19,30
2025-06-22,Oil,34,86
2025-06-22,Biscuits,88,132
2025-06-22,Soap,48,132
2025-06-22,Shampoo,37,56
2025-06-23,Rice,60,81
2025-06-23,Wheat,47,138
2025-06-23,Sugar,43,82
2025-06-23,Tea,14,23
2025-06-23,Oil,24,66
2025-06-23,Biscuits,59,143
2025-06-23,Soap,35,53
2025-06-23,Shampoo,33,57
2025-06-24,Rice,61,118
2025-06-24,Wheat,55,90
2025-06-24,Sugar,43,65
2025-06-24,Tea,16,43
2025-06-24,Oil,25,45
2025-06-24,Biscuits,74,173
2025-06-24,Soap,31,79
2025-06-24,Shampoo,27,39
2025-06-25,Rice,64,146
2025-06-25,Wheat,63,187
2025-06-25,Sugar,48,91
2025-06-25,Tea,17,27
2025-06-25,Oil,24,46
2025-06-25,Biscuits,69,152
2025-06-25,Soap,35,64
2025-06-25,Shampoo,30,83
2025-06-26,Rice,57,112
2025-06-26,Wheat,58,162
2025-06-26,Sugar,48,70
2025-06-26,Tea,15,36
2025-06-26,Oil,20,30
2025-06-26,Biscuits,71,152
2025-06-26,Soap,31,71
2025-06-26,Shampoo,30,56
2025-06-27,Rice,65,152
2025-06-27,Wheat,52,75
2025-06-27,Sugar,50,80
2025-06-27,Tea,13,21
2025-06-27,Oil,27,53
2025-06-27,Biscuits,71,190
2025-06-27,Soap,35,67
2025-06-27,Shampoo,33,58
2025-06-28,Rice,64,88
2025-06-28,Wheat,60,110
2025-06-28,Sugar,49,105
2025-06-28,Tea,24,60
2025-06-28,Oil,30,72
2025-06-28,Biscuits,89,111
2025-06-28,Soap,50,139
2025-06-28,Shampoo,33,92
2025-06-29,Rice,80,111
2025-06-29,Wheat,70,175
2025-06-29,Sugar,59,171
2025-06-29,Tea,24,67
2025-06-29,Oil,24,69
2025-06-29,Biscuits,84,148
2025-06-29,Soap,36,101
2025-06-29,Shampoo,47,97
2025-06-30,Rice,56,143
2025-06-30,Wheat,63,165
2025-06-30,Sugar,47,57
2025-06-30,Tea,16,24
2025-06-30,Oil,21,51
2025-06-30,Biscuits,74,209
2025-06-30,Soap,35,54
2025-06-30,Shampoo,29,39
2025-07-01,Rice,51,133
2025-07-01,Wheat,45,101
2025-07-01,Sugar,60,77
2025-07-01,Tea,17,39
2025-07-01,Oil,24,70
2025-07-01,Biscuits,75,142
2025-07-01,Soap,39,51
2025-07-01,Shampoo,27,52
2025-07-02,Rice,68,94
2025-07-02,Wheat,56,97
2025-07-02,Sugar,48,93
2025-07-02,Tea,19,54
2025-07-02,Oil,23,56
2025-07-02,Biscuits,66,103
2025-07-02,Soap,27,41
2025-07-02,Shampoo,30,85
2025-07-03,Rice,55,138
2025-07-03,Wheat,58,166
2025-07-03,Sugar,50,147
2025-07-03,Tea,18,41
2025-07-03,Oil,23,43
2025-07-03,Biscuits,76,160
2025-07-03,Soap,39,48
2025-07-03,Shampoo,30,60
2025-07-04,Rice,49,94
2025-07-04,Wheat,40,69
2025-07-04,Sugar,47,106
2025-07-04,Tea,14,26
2025-07-04,Oil,23,35
2025-07-04,Biscuits,75,204
2025-07-04,Soap,37,65
2025-07-04,Shampoo,29,35
2025-07-05,Rice,69,166
2025-07-05,Wheat,63,76
2025-07-05,Sugar,49,120
2025-07-05,Tea,23,37
2025-07-05,Oil,29,61
2025-07-05,Biscuits,72,178
2025-07-05,Soap,40,69
2025-07-05,Shampoo,41,72
2025-07-06,Rice,72,168
2025-07-06,Wheat,70,137
2025-07-06,Sugar,57,162
2025-07-06,Tea,15,35
2025-07-06,Oil,28,41
2025-07-06,Biscuits,84,152
2025-07-06,Soap,41,73
2025-07-06,Shampoo,36,70
2025-07-07,Rice,55,94
2025-07-07,Wheat,55,107
2025-07-07,Sugar,43,70
2025-07-07,Tea,17,29
2025-07-07,Oil,25,69
2025-07-07,Biscuits,66,146
2025-07-07,Soap,35,93
2025-07-07,Shampoo,25,56
2025-07-08,Rice,63,186
2025-07-08,Wheat,46,77
2025-07-08,Sugar,52,130
2025-07-08,Tea,15,38
2025-07-08,Oil,24,47
2025-07-08,Biscuits,86,214
2025-07-08,Soap,31,44
2025-07-08,Shampoo,35,61
2025-07-09,Rice,66,158
2025-07-09,Wheat,55,146
2025-07-09,Sugar,48,128
2025-07-09,Tea,19,44
2025-07-09,Oil,27,48
2025-07-09,Biscuits,69,133
2025-07-09,Soap,34,46
2025-07-09,Shampoo,27,56
2025-07-10,Rice,57,113
2025-07-10,Wheat,53,74
2025-07-10,Sugar,40,103
2025-07-10,Tea,15,30
2025-07-10,Oil,24,65
2025-07-10,Biscuits,68,110
2025-07-10,Soap,37,95
2025-07-10,Shampoo,25,55
2025-07-11,Rice,57,77
2025-07-11,Wheat,45,88
2025-07-11,Sugar,45,76
2025-07-11,Tea,18,31
2025-07-11,Oil,24,51
2025-07-11,Biscuits,62,90
2025-07-11,Soap,31,46
2025-07-11,Shampoo,26,69
2025-07-12,Rice,69,197
2025-07-12,Wheat,48,61
2025-07-12,Sugar,59,171
2025-07-12,Tea,21,45
2025-07-12,Oil,29,35
2025-07-12,Biscuits,81,150
2025-07-12,Soap,50,134
2025-07-12,Shampoo,37,50
2025-07-13,Rice,68,165
2025-07-13,Wheat,64,175
2025-07-13,Sugar,65,159
2025-07-13,Tea,25,32
2025-07-13,Oil,32,52
2025-07-13,Biscuits,91,256
2025-07-13,Soap,50,120
2025-07-13,Shampoo,38,96
2025-07-14,Rice,72,180
2025-07-14,Wheat,48,126
2025-07-14,Sugar,42,65
2025-07-14,Tea,19,44
2025-07-14,Oil,26,45
2025-07-14,Biscuits,70,100
2025-07-14,Soap,34,80
2025-07-14,Shampoo,31,57
2025-07-15,Rice,55,162
2025-07-15,Wheat,48,119
2025-07-15,Sugar,47,115
2025-07-15,Tea,16,41
2025-07-15,Oil,24,36
2025-07-15,Biscuits,69,189
2025-07-15,Soap,34,49
2025-07-15,Shampoo,28,41
2025-07-16,Rice,62,92
2025-07-16,Wheat,53,146
2025-07-16,Sugar,36,88
2025-07-16,Tea,19,25
2025-07-16,Oil,25,31
2025-07-16,Biscuits,83,138
2025-07-16,Soap,33,72
2025-07-16,Shampoo,29,66
2025-07-17,Rice,60,134
2025-07-17,Wheat,56,159
2025-07-17,Sugar,48,80
2025-07-17,Tea,17,40
2025-07-17,Oil,23,29
2025-07-17,Biscuits,67,133
2025-07-17,Soap,29,42
2025-07-17,Shampoo,30,82
2025-07-18,Rice,65,145
2025-07-18,Wheat,53,64
2025-07-18,Sugar,47,131
2025-07-18,Tea,16,40
2025-07-18,Oil,21,33
2025-07-18,Biscuits,65,155
2025-07-18,Soap,39,49
2025-07-18,Shampoo,30,68
2025-07-19,Rice,63,111
2025-07-19,Wheat,61,127
2025-07-19,Sugar,51,146
2025-07-19,Tea,21,36
2025-07-19,Oil,27,63
2025-07-19,Biscuits,78,179
2025-07-19,Soap,39,92
2025-07-19,Shampoo,31,61
2025-07-20,Rice,80,227
2025-07-20,Wheat,74,153
2025-07-20,Sugar,60,168
2025-07-20,Tea,20,40
2025-07-20,Oil,30,48
2025-07-20,Biscuits,96,228
2025-07-20,Soap,43,91
2025-07-20,Shampoo,33,56
2025-07-21,Rice,62,144
2025-07-21,Wheat,63,139
2025-07-21,Sugar,51,106
2025-07-21,Tea,14,34
2025-07-21,Oil,22,31
2025-07-21,Biscuits,71,124
2025-07-21,Soap,30,73
2025-07-21,Shampoo,28,35
2025-07-22,Rice,63,173
2025-07-22,Wheat,62,142
2025-07-22,Sugar,53,150
2025-07-22,Tea,21,26
2025-07-22,Oil,24,33
2025-07-22,Biscuits,60,90
2025-07-22,Soap,36,99
2025-07-22,Shampoo,29,37
2025-07-23,Rice,59,78
2025-07-23,Wheat,54,142
2025-07-23,Sugar,50,61
2025-07-23,Tea,16,44
2025-07-23,Oil,24,47
2025-07-23,Biscuits,73,195
2025-07-23,Soap,43,58
2025-07-23,Shampoo,30,81
2025-07-24,Rice,56,108
2025-07-24,Wheat,47,81
2025-07-24,Sugar,35,95
2025-07-24,Tea,19,39
2025-07-24,Oil,24,50
2025-07-24,Biscuits,70,140
2025-07-24,Soap,40,103
2025-07-24,Shampoo,30,85
2025-07-25,Rice,68,202
2025-07-25,Wheat,51,77
2025-07-25,Sugar,52,91
2025-07-25,Tea,18,32
2025-07-25,Oil,24,54
2025-07-25,Biscuits,65,130
2025-07-25,Soap,31,92
2025-07-25,Shampoo,29,51
2025-07-26,Rice,81,169
2025-07-26,Wheat,73,92
2025-07-26,Sugar,67,124
2025-07-26,Tea,20,52
2025-07-26,Oil,29,41
2025-07-26,Biscuits,78,119
2025-07-26,Soap,42,105
2025-07-26,Shampoo,38,64
2025-07-27,Rice,69,83
2025-07-27,Wheat,67,126
2025-07-27,Sugar,62,127
2025-07-27,Tea,22,29
2025-07-27,Oil,24,42
2025-07-27,Biscuits,71,188
2025-07-27,Soap,41,115
2025-07-27,Shampoo,32,85
2025-07-28,Rice,50,123
2025-07-28,Wheat,54,158
2025-07-28,Sugar,39,54
2025-07-28,Tea,16,45
2025-07-28,Oil,27,59
2025-07-28,Biscuits,75,209
2025-07-28,Soap,36,57
2025-07-28,Shampoo,26,55
2025-07-29,Rice,59,146
2025-07-29,Wheat,59,82
2025-07-29,Sugar,39,111
2025-07-29,Tea,17,21
2025-07-29,Oil,24,30
2025-07-29,Biscuits,59,126
2025-07-29,Soap,29,43
2025-07-29,Shampoo,29,74
2025-07-30,Rice,59,97
2025-07-30,Wheat,50,119
2025-07-30,Sugar,44,125
2025-07-30,Tea,21,60
2025-07-30,Oil,24,60
2025-07-30,Biscuits,83,113
2025-07-30,Soap,35,57
2025-07-30,Shampoo,26,63
2025-07-31,Rice,59,102
2025-07-31,Wheat,53,146
2025-07-31,Sugar,38,49
2025-07-31,Tea,14,40
2025-07-31,Oil,27,42
2025-07-31,Biscuits,72,133
2025-07-31,Soap,33,58
2025-07-31,Shampoo,28,78
2025-08-01,Rice,54,156
2025-08-01,Wheat,49,89
2025-08-01,Sugar,46,133
2025-08-01,Tea,20,39
2025-08-01,Oil,25,70
2025-08-01,Biscuits,62,169
2025-08-01,Soap,30,60
2025-08-01,Shampoo,29,42
2025-08-02,Rice,76,170
2025-08-02,Wheat,62,95
2025-08-02,Sugar,41,74
2025-08-02,Tea,20,48
2025-08-02,Oil,29,56
2025-08-02,Biscuits,72,137
2025-08-02,Soap,41,72
2025-08-02,Shampoo,35,98
2025-08-03,Rice,69,113
2025-08-03,Wheat,61,130
2025-08-03,Sugar,56,119
2025-08-03,Tea,19,31
2025-08-03,Oil,30,79
2025-08-03,Biscuits,82,188
2025-08-03,Soap,43,82
2025-08-03,Shampoo,35,57
2025-08-04,Rice,68,202
2025-08-04,Wheat,56,165
2025-08-04,Sugar,36,62
2025-08-04,Tea,16,34
2025-08-04,Oil,19,40
2025-08-04,Biscuits,69,193
2025-08-04,Soap,33,88
2025-08-04,Shampoo,31,64
2025-08-05,Rice,61,119
2025-08-05,Wheat,55,111
2025-08-05,Sugar,52,111
2025-08-05,Tea,17,46
2025-08-05,Oil,22,55
2025-08-05,Biscuits,80,129
2025-08-05,Soap,37,62
2025-08-05,Shampoo,27,64
2025-08-06,Rice,59,123
2025-08-06,Wheat,50,100
2025-08-06,Sugar,43,60
2025-08-06,Tea,14,21
2025-08-06,Oil,27,66
2025-08-06,Biscuits,57,144
2025-08-06,Soap,29,82
2025-08-06,Shampoo,24,48
2025-08-07,Rice,61,153
2025-08-07,Wheat,47,106
2025-08-07,Sugar,48,95
2025-08-07,Tea,16,26
2025-08-07,Oil,22,58
2025-08-07,Biscuits,77,144
2025-08-07,Soap,41,97
2025-08-07,Shampoo,30,76
2025-08-08,Rice,69,123
2025-08-08,Wheat,45,123
2025-08-08,Sugar,48,132
2025-08-08,Tea,20,46
2025-08-08,Oil,25,59
2025-08-08,Biscuits,76,94
2025-08-08,Soap,41,92
2025-08-08,Shampoo,26,43
2025-08-09,Rice,55,74
2025-08-09,Wheat,65,114
2025-08-09,Sugar,53,71
2025-08-09,Tea,16,36
2025-08-09,Oil,29,43
2025-08-09,Biscuits,77,139
2025-08-09,Soap,43,117
2025-08-09,Shampoo,39,79
2025-08-10,Rice,73,129
2025-08-10,Wheat,59,175
2025-08-10,Sugar,59,164
2025-08-10,Tea,24,61
2025-08-10,Oil,36,78
2025-08-10,Biscuits,83,106
2025-08-10,Soap,43,91
2025-08-10,Shampoo,34,76
2025-08-11,Rice,61,106
2025-08-11,Wheat,61,124
2025-08-11,Sugar,50,145
2025-08-11,Tea,17,24
2025-08-11,Oil,24,42
2025-08-11,Biscuits,64,191
2025-08-11,Soap,39,71
2025-08-11,Shampoo,32,50
2025-08-12,Rice,56,133
2025-08-12,Wheat,58,122
2025-08-12,Sugar,45,84
2025-08-12,Tea,13,25
2025-08-12,Oil,22,52
2025-08-12,Biscuits,68,127
2025-08-12,Soap,37,64
2025-08-12,Shampoo,33,76
2025-08-13,Rice,49,62
2025-08-13,Wheat,63,100
2025-08-13,Sugar,44,62
2025-08-13,Tea,15,35
2025-08-13,Oil,23,27
2025-08-13,Biscuits,73,91
2025-08-13,Soap,41,57
2025-08-13,Shampoo,26,37
2025-08-14,Rice,59,96
2025-08-14,Wheat,54,149
2025-08-14,Sugar,43,112
2025-08-14,Tea,20,28
2025-08-14,Oil,23,54
2025-08-14,Biscuits,71,160
2025-08-14,Soap,36,66
2025-08-14,Shampoo,31,41
2025-08-15,Rice,55,153
2025-08-15,Wheat,45,119
2025-08-15,Sugar,51,65
2025-08-15,Tea,15,37
2025-08-15,Oil,22,42
2025-08-15,Biscuits,72,181
2025-08-15,Soap,43,87
2025-08-15,Shampoo,27,76
2025-08-16,Rice,64,80
2025-08-16,Wheat,63,152
2025-08-16,Sugar,47,71
2025-08-16,Tea,18,51
2025-08-16,Oil,28,76
2025-08-16,Biscuits,97,185
2025-08-16,Soap,40,113
2025-08-16,Shampoo,36,49
2025-08-17,Rice,68,157
2025-08-17,Wheat,71,208
2025-08-17,Sugar,61,155
2025-08-17,Tea,20,59
2025-08-17,Oil,26,43
2025-08-17,Biscuits,88,176
2025-08-17,Soap,37,66
2025-08-17,Shampoo,32,84
2025-08-18,Rice,51,107
2025-08-18,Wheat,47,96
2025-08-18,Sugar,47,115
2025-08-18,Tea,19,52
2025-08-18,Oil,23,60
2025-08-18,Biscuits,60,90
2025-08-18,Soap,39,81
2025-08-18,Shampoo,26,72
2025-08-19,Rice,61,175
2025-08-19,Wheat,52,141
2025-08-19,Sugar,53,152
2025-08-19,Tea,17,42
2025-08-19,Oil,23,54
2025-08-19,Biscuits,73,186
2025-08-19,Soap,31,90
2025-08-19,Shampoo,31,54
2025-08-20,Rice,57,160
2025-08-20,Wheat,60,175
2025-08-20,Sugar,53,127
2025-08-20,Tea,19,44
2025-08-20,Oil,27,73
2025-08-20,Biscuits,77,145
2025-08-20,Soap,34,84
2025-08-20,Shampoo,29,70
2025-08-21,Rice,55,97
2025-08-21,Wheat,56,119
2025-08-21,Sugar,40,105
2025-08-21,Tea,14,17
2025-08-21,Oil,21,28
2025-08-21,Biscuits,60,123
2025-08-21,Soap,36,105
2025-08-21,Shampoo,28,66
2025-08-22,Rice,48,120
2025-08-22,Wheat,64,93
2025-08-22,Sugar,44,104
2025-08-22,Tea,18,27
2025-08-22,Oil,27,76
2025-08-22,Biscuits,66,187
2025-08-22,Soap,29,46
2025-08-22,Shampoo,29,49
2025-08-23,Rice,72,110
2025-08-23,Wheat,66,106
2025-08-23,Sugar,65,149
2025-08-23,Tea,20,57
2025-08-23,Oil,25,68
2025-08-23,Biscuits,86,172
2025-08-23,Soap,37,108
2025-08-23,Shampoo,34,46
2025-08-24,Rice,68,131
2025-08-24,Wheat,60,141
2025-08-24,Sugar,64,90
2025-08-24,Tea,24,62
2025-08-24,Oil,30,43
2025-08-24,Biscuits,90,138
2025-08-24,Soap,38,81
2025-08-24,Shampoo,30,38
2025-08-25,Rice,56,91
2025-08-25,Wheat,55,120
2025-08-25,Sugar,38,51
2025-08-25,Tea,17,47
2025-08-25,Oil,28,70
2025-08-25,Biscuits,64,183
2025-08-25,Soap,29,35
2025-08-25,Shampoo,32,56
2025-08-26,Rice,52,128
2025-08-26,Wheat,47,99
2025-08-26,Sugar,44,77
2025-08-26,Tea,19,39
2025-08-26,Oil,25,31
2025-08-26,Biscuits,62,120
2025-08-26,Soap,36,58
2025-08-26,Shampoo,23,58
2025-08-27,Rice,64,154
2025-08-27,Wheat,66,165
2025-08-27,Sugar,48,79
2025-08-27,Tea,18,23
2025-08-27,Oil,24,33
2025-08-27,Biscuits,73,214
2025-08-27,Soap,36,80
2025-08-27,Shampoo,28,61
2025-08-28,Rice,63,82
2025-08-28,Wheat,47,75
2025-08-28,Sugar,53,125
2025-08-28,Tea,19,55
2025-08-28,Oil,21,36
2025-08-28,Biscuits,62,159
2025-08-28,Soap,32,76
2025-08-28,Shampoo,28,41
2025-08-29,Rice,48,135
2025-08-29,Wheat,48,65
2025-08-29,Sugar,47,124
2025-08-29,Tea,18,38
2025-08-29,Oil,23,29
2025-08-29,Biscuits,81,182
2025-08-29,Soap,35,56
2025-08-29,Shampoo,34,98
2025-08-30,Rice,70,207
2025-08-30,Wheat,60,151
2025-08-30,Sugar,54,90
2025-08-30,Tea,22,46
2025-08-30,Oil,29,57
2025-08-30,Biscuits,88,165
2025-08-30,Soap,47,63
2025-08-30,Shampoo,37,104
2025-08-31,Rice,82,212
2025-08-31,Wheat,67,110
2025-08-31,Sugar,53,150
2025-08-31,Tea,17,25
2025-08-31,Oil,33,87
2025-08-31,Biscuits,94,154
2025-08-31,Soap,48,77
2025-08-31,Shampoo,36,47
2025-09-01,Rice,66,190
2025-09-01,Wheat,53,65
2025-09-01,Sugar,48,69
2025-09-01,Tea,20,46
2025-09-01,Oil,20,48
2025-09-01,Biscuits,69,172
2025-09-01,Soap,34,52
2025-09-01,Shampoo,33,75
2025-09-02,Rice,56,115
2025-09-02,Wheat,55,72
2025-09-02,Sugar,58,152
2025-09-02,Tea,18,41
2025-09-02,Oil,17,30
2025-09-02,Biscuits,63,148
2025-09-02,Soap,33,66
2025-09-02,Shampoo,32,57
2025-09-03,Rice,66,97
2025-09-03,Wheat,63,100
2025-09-03,Sugar,48,115
2025-09-03,Tea,16,33
2025-09-03,Oil,24,69
2025-09-03,Biscuits,61,102
2025-09-03,Soap,33,86
2025-09-03,Shampoo,30,78
2025-09-04,Rice,63,181
2025-09-04,Wheat,50,66
2025-09-04,Sugar,48,118
2025-09-04,Tea,15,23
2025-09-04,Oil,22,47
2025-09-04,Biscuits,81,233
2025-09-04,Soap,36,76
2025-09-04,Shampoo,30,58
2025-09-05,Rice,57,112
2025-09-05,Wheat,54,155
2025-09-05,Sugar,47,73
2025-09-05,Tea,18,41
2025-09-05,Oil,27,80
2025-09-05,Biscuits,68,85
2025-09-05,Soap,31,84
2025-09-05,Shampoo,27,42
2025-09-06,Rice,63,133
2025-09-06,Wheat,52,124
2025-09-06,Sugar,61,90
2025-09-06,Tea,20,51
2025-09-06,Oil,28,79
2025-09-06,Biscuits,99,236
2025-09-06,Soap,40,106
2025-09-06,Shampoo,34,55
2025-09-07,Rice,62,137
2025-09-07,Wheat,56,81
2025-09-07,Sugar,51,65
2025-09-07,Tea,16,40
2025-09-07,Oil,27,73
2025-09-07,Biscuits,82,112
2025-09-07,Soap,48,128
2025-09-07,Shampoo,40,118
2025-09-08,Rice,64,180
2025-09-08,Wheat,60,143
